Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd
 , ,mm,mm,mm,mm,mm,mm,mm,mm,mm≥,mm≤,mm,mm≤,mm, , , , , , , , , , , , , , ,mm≤, , , , , , , , , , , ,mm≤,mm, , ,mm,mm, 
2849,16636,0.166,0.246,0.084,0.351,0.084,0.358,0.078,0.078,0.001,0.022,0.774,0.023,0.771,0.676,4.173,0.24,0.474,0.224,0.217,0.456,0.947,0.053,0.996,0.735,0,0.411,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.173,0.24,1,1,0.092,0.084,85,4.614,0.305,0.071,1
4766,17134,0.166,0.235,0.09,0.346,0.09,0.324,0.083,0.083,0.001,0.022,0.739,0.022,0.738,0.707,3.85,0.26,0.481,0.231,0.256,0.5,0.977,0.023,0.998,0.698,0,0.536,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.85,0.26,1,1,0.089,0.09,116.667,3.9,0.259,0.084,1
451,16183,0.166,0.192,0.124,0.26,0.108,0.271,0.104,0.124,0.002,0.022,0.603,0.022,0.601,0.867,2.412,0.415,0.64,0.41,0.382,0.752,0.976,0.024,0.998,0.777,0,0.442,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.09,0.479,1.155,0.866,0.089,0.116,68,2.617,0.193,0.126,1
1758,16454,0.166,0.244,0.094,0.35,0.094,0.328,0.086,0.086,0.002,0.022,0.765,0.023,0.763,0.682,3.711,0.269,0.475,0.225,0.264,0.466,0.952,0.048,0.998,0.657,0,0.529,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.711,0.269,1,1,0.091,0.094,85,3.794,0.3,0.072,1
942,16306,0.166,0.213,0.107,0.297,0.107,0.279,0.1,0.1,0.002,0.022,0.67,0.023,0.667,0.779,2.773,0.361,0.559,0.313,0.358,0.607,0.955,0.045,0.994,0.681,0,0.527,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.773,0.361,1,1,0.091,0.107,82.5,2.79,0.224,0.097,1
4929,17275,0.166,0.19,0.115,0.243,0.115,0.242,0.111,0.111,0.002,0.022,0.595,0.022,0.595,0.877,2.107,0.475,0.684,0.467,0.46,0.768,0.991,0.009,0.999,0.773,0,0.532,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.107,0.475,1,1,0.087,0.115,76,2.174,0,0,1
2175,16513,0.166,0.18,0.142,0.211,0.142,0.204,0.134,0.134,0.002,0.022,0.565,0.022,0.565,0.924,1.49,0.671,0.787,0.619,0.654,0.854,0.991,0.009,1,0.724,0,0.546,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.49,0.671,1,1,0.087,0.142,70,1.53,0,0,1
3851,16802,0.166,0.18,0.153,0.196,0.153,0.178,0.153,0.153,0.002,0.022,0.566,0.022,0.559,0.922,1.281,0.781,0.849,0.72,0.859,0.849,0.968,0.032,0.987,0.725,0,0.522,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.281,0.781,1,1,0.09,0.153,87.5,1.164,0,0,1
1469,16401,0.166,0.212,0.139,0.278,0.139,0.237,0.119,0.119,0.003,0.022,0.667,0.024,0.653,0.783,1.994,0.501,0.597,0.357,0.5,0.613,0.89,0.11,0.98,0.559,0,0.634,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.994,0.501,1,1,0.097,0.139,74,2.001,0.207,0.105,1
1025,16322,0.166,0.224,0.106,0.313,0.106,0.284,0.097,0.097,0.002,0.022,0.704,0.023,0.699,0.741,2.963,0.337,0.531,0.282,0.342,0.549,0.924,0.076,0.992,0.657,0,0.522,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.963,0.337,1,1,0.094,0.106,87.5,2.921,0.275,0.079,1
2124,16499,0.166,0.211,0.1,0.308,0.091,0.307,0.09,0.101,0.001,0.022,0.662,0.022,0.661,0.788,3.384,0.296,0.539,0.291,0.293,0.621,0.991,0.009,1,0.773,0,0.55,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.078,0.325,1.099,0.91,0.087,0.095,113.333,3.411,0.266,0.073,1
3126,16677,0.166,0.183,0.134,0.226,0.134,0.206,0.132,0.132,0.002,0.022,0.575,0.022,0.575,0.907,1.683,0.594,0.735,0.54,0.641,0.822,0.989,0.011,0.999,0.714,0,0.408,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.683,0.594,1,1,0.088,0.134,86,1.56,0,0,1
1598,16427,0.166,0.183,0.132,0.228,0.132,0.211,0.128,0.128,0.002,0.022,0.576,0.022,0.576,0.905,1.733,0.577,0.728,0.53,0.608,0.819,1,0,1,0.722,0,0.491,0,0.087,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.733,0.577,1,1,0.087,0.132,71.667,1.646,0.202,0.107,1
2218,16523,0.166,0.195,0.117,0.258,0.117,0.251,0.107,0.107,0.002,0.022,0.612,0.023,0.61,0.852,2.212,0.452,0.642,0.412,0.425,0.725,0.961,0.039,0.997,0.716,0,0.442,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.212,0.452,1,1,0.09,0.117,74,2.353,0.201,0.108,1
1020,16320,0.166,0.185,0.123,0.234,0.123,0.224,0.12,0.12,0.002,0.022,0.581,0.022,0.58,0.898,1.897,0.527,0.71,0.505,0.537,0.806,0.985,0.015,0.999,0.752,0,0.554,0.076,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.897,0.527,1,1,0.088,0.123,70,1.863,0.194,0.111,1
5018,17571,0.166,0.264,0.085,0.395,0.085,0.37,0.077,0.077,0.001,0.022,0.829,0.023,0.828,0.628,4.666,0.214,0.42,0.177,0.209,0.395,0.941,0.059,0.998,0.647,0,0.481,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.666,0.214,1,1,0.092,0.085,85,4.791,0.342,0.063,1
1750,16453,0.166,0.229,0.078,0.329,0.078,0.339,0.081,0.081,0.001,0.022,0.719,0.022,0.719,0.725,4.21,0.238,0.504,0.254,0.239,0.526,0.984,0.016,1,0.839,0,0.428,0.114,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.21,0.238,1,1,0.088,0.078,90,4.186,0.302,0.072,1
3797,16794,0.166,0.183,0.128,0.233,0.128,0.22,0.125,0.125,0.002,0.022,0.576,0.022,0.576,0.904,1.815,0.551,0.711,0.506,0.567,0.817,1,0,1,0.721,0,0.541,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.815,0.551,1,1,0.086,0.128,85,1.763,0,0,1
2056,16488,0.166,0.202,0.103,0.274,0.103,0.27,0.1,0.1,0.002,0.022,0.636,0.022,0.635,0.819,2.662,0.376,0.605,0.366,0.369,0.671,0.982,0.018,0.998,0.766,0,0.391,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.662,0.376,1,1,0.088,0.103,85,2.707,0.2,0.108,1
2018,16482,0.166,0.247,0.103,0.35,0.103,0.33,0.088,0.088,0.002,0.022,0.777,0.027,0.768,0.67,3.406,0.294,0.473,0.224,0.267,0.449,0.809,0.191,0.989,0.599,0,0.576,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.406,0.294,1,1,0.107,0.103,66,3.747,0.313,0.069,1
2414,16570,0.166,0.269,0.084,0.388,0.084,0.419,0.07,0.07,0.001,0.022,0.846,0.025,0.837,0.615,4.612,0.217,0.427,0.182,0.167,0.379,0.85,0.15,0.989,0.66,0,0.593,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.612,0.217,1,1,0.102,0.084,61.667,5.985,0.369,0.058,1
856,16293,0.166,0.179,0.136,0.219,0.136,0.201,0.132,0.132,0.002,0.022,0.563,0.022,0.563,0.925,1.612,0.62,0.756,0.571,0.659,0.856,1,0,1,0.723,0,0.486,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.612,0.62,1,1,0.086,0.136,85,1.519,0,0,1
3764,16790,0.166,0.182,0.154,0.206,0.154,0.193,0.145,0.145,0.003,0.022,0.572,0.022,0.572,0.911,1.336,0.749,0.805,0.648,0.754,0.83,1,0,1,0.68,0,0.448,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.336,0.749,1,1,0.086,0.154,70,1.326,0,0,1
377,16143,0.166,0.364,0.111,0.609,0.079,0.553,0.061,0.086,0.003,0.022,1.143,0.035,1.083,0.455,7.72,0.13,0.272,0.074,0.109,0.207,0.612,0.388,0.947,0.449,0,0.576,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.475,0.183,1.41,0.709,0.141,0.095,95,9.137,0.638,0.035,1
4208,16901,0.166,0.176,0.15,0.209,0.15,0.196,0.138,0.138,0.002,0.022,0.554,0.022,0.554,0.939,1.393,0.718,0.791,0.626,0.704,0.882,0.992,0.008,1,0.685,0,0.511,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.393,0.718,1,1,0.087,0.15,85,1.42,0,0,1
3742,16788,0.166,0.19,0.115,0.246,0.115,0.24,0.111,0.111,0.002,0.022,0.598,0.022,0.598,0.87,2.137,0.468,0.673,0.453,0.464,0.756,0.988,0.012,0.999,0.761,0,0.47,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.137,0.468,1,1,0.087,0.115,85,2.154,0.185,0.117,1
4645,17065,0.166,0.236,0.116,0.324,0.116,0.302,0.1,0.1,0.002,0.022,0.741,0.027,0.733,0.702,2.794,0.358,0.511,0.261,0.331,0.492,0.81,0.19,0.988,0.574,0,0.527,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.794,0.358,1,1,0.106,0.116,76.667,3.019,0.283,0.076,1
2377,16565,0.166,0.225,0.109,0.32,0.109,0.285,0.099,0.099,0.002,0.022,0.707,0.023,0.703,0.736,2.937,0.34,0.517,0.267,0.348,0.541,0.929,0.071,0.994,0.617,0,0.553,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.937,0.34,1,1,0.093,0.109,85,2.871,0.257,0.084,1
4577,17039,0.166,0.206,0.098,0.281,0.098,0.279,0.095,0.095,0.001,0.022,0.648,0.022,0.648,0.802,2.886,0.347,0.588,0.346,0.34,0.643,0.993,0.007,1,0.784,0,0.54,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.886,0.347,1,1,0.087,0.098,68,2.942,0.174,0.123,1
489,16205,0.166,0.277,0.081,0.4,0.081,0.404,0.068,0.068,0.001,0.022,0.87,0.024,0.864,0.598,4.944,0.202,0.413,0.171,0.168,0.357,0.911,0.089,0.993,0.663,0,0.473,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.944,0.202,1,1,0.094,0.081,116.667,5.96,0.375,0.057,1
3963,16837,0.165,0.239,0.105,0.341,0.1,0.32,0.085,0.098,0.002,0.022,0.751,0.025,0.735,0.692,3.414,0.293,0.486,0.236,0.265,0.479,0.869,0.131,0.979,0.633,0,0.566,0.102,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.247,0.308,1.051,0.951,0.099,0.102,66,3.771,0.313,0.062,1
2076,16493,0.165,0.179,0.151,0.202,0.151,0.19,0.143,0.143,0.002,0.021,0.563,0.022,0.563,0.923,1.339,0.747,0.817,0.668,0.749,0.852,0.987,0.013,0.999,0.702,0,0.477,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.339,0.747,1,1,0.087,0.151,70,1.335,0,0,1
2567,16602,0.165,0.185,0.116,0.238,0.116,0.23,0.116,0.116,0.002,0.021,0.58,0.021,0.58,0.895,2.044,0.489,0.696,0.485,0.506,0.802,1,0,1,0.779,0,0.5,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.044,0.489,1,1,0.086,0.116,116.667,1.977,0,0,1
2973,16652,0.165,0.193,0.11,0.261,0.11,0.245,0.108,0.108,0.002,0.021,0.607,0.022,0.607,0.856,2.37,0.422,0.634,0.402,0.44,0.733,0.999,0.001,1,0.749,0,0.519,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.37,0.422,1,1,0.086,0.11,66,2.275,0.242,0.089,1
3902,16811,0.165,0.189,0.124,0.246,0.124,0.236,0.114,0.114,0.002,0.021,0.595,0.022,0.594,0.873,1.981,0.505,0.672,0.452,0.483,0.762,0.971,0.029,0.997,0.703,0,0.55,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.981,0.505,1,1,0.089,0.124,85,2.07,0,0,1
3271,16706,0.165,0.237,0.087,0.353,0.087,0.326,0.083,0.083,0.001,0.021,0.745,0.022,0.744,0.697,4.075,0.245,0.469,0.22,0.253,0.486,0.975,0.025,0.998,0.704,0,0.556,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.075,0.245,1,1,0.088,0.087,86,3.947,0.303,0.071,1
3912,16814,0.165,0.21,0.104,0.295,0.104,0.279,0.096,0.096,0.002,0.021,0.66,0.022,0.66,0.787,2.824,0.354,0.561,0.315,0.346,0.619,0.974,0.026,0.999,0.698,0,0.557,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.824,0.354,1,1,0.088,0.104,85,2.89,0.297,0.072,1
4176,16895,0.165,0.179,0.146,0.21,0.146,0.194,0.138,0.138,0.002,0.021,0.562,0.022,0.561,0.925,1.435,0.697,0.787,0.62,0.708,0.855,0.988,0.012,0.999,0.698,0,0.523,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.435,0.697,1,1,0.087,0.146,68,1.412,0,0,1
2316,16553,0.165,0.174,0.144,0.202,0.144,0.189,0.141,0.141,0.002,0.021,0.547,0.022,0.546,0.95,1.399,0.715,0.818,0.669,0.744,0.903,0.993,0.007,0.999,0.735,0,0.616,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.399,0.715,1,1,0.086,0.144,66,1.344,0,0,1
430,16165,0.165,0.177,0.138,0.216,0.138,0.197,0.136,0.136,0.002,0.021,0.558,0.021,0.558,0.931,1.572,0.636,0.764,0.583,0.689,0.867,1,0,1,0.72,0,0.507,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.572,0.636,1,1,0.086,0.138,68,1.451,0,0,1
3983,16848,0.165,0.174,0.14,0.202,0.14,0.194,0.135,0.135,0.002,0.021,0.548,0.021,0.548,0.948,1.44,0.695,0.818,0.669,0.695,0.898,1,0,1,0.757,0,0.39,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.44,0.695,1,1,0.086,0.14,116.667,1.438,0,0,1
1390,16390,0.165,0.22,0.124,0.288,0.124,0.255,0.107,0.107,0.002,0.021,0.691,0.025,0.665,0.752,2.313,0.432,0.574,0.33,0.419,0.565,0.846,0.154,0.963,0.599,0,0.552,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.313,0.432,1,1,0.101,0.124,58.333,2.384,0.251,0.085,1
1944,16472,0.165,0.26,0.108,0.371,0.108,0.307,0.102,0.102,0.002,0.021,0.816,0.025,0.803,0.636,3.417,0.293,0.446,0.199,0.334,0.405,0.871,0.129,0.983,0.533,0,0.594,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.417,0.293,1,1,0.098,0.108,76,2.996,0.343,0.063,1
1030,16323,0.165,0.201,0.116,0.263,0.116,0.238,0.114,0.114,0.002,0.021,0.63,0.022,0.626,0.824,2.265,0.441,0.628,0.394,0.481,0.679,0.971,0.029,0.994,0.701,0,0.575,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.265,0.441,1,1,0.088,0.116,86,2.078,0.218,0.098,1
34,6708,0.165,0.197,0.111,0.272,0.111,0.25,0.107,0.107,0.002,0.021,0.618,0.022,0.617,0.84,2.45,0.408,0.607,0.369,0.428,0.706,0.981,0.019,0.998,0.71,0,0.593,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.45,0.408,1,1,0.087,0.111,85,2.338,0,0,1
2006,16481,0.165,0.17,0.162,0.176,0.162,0.163,0.159,0.159,0.002,0.021,0.535,0.021,0.535,0.969,1.084,0.922,0.941,0.885,0.979,0.94,1,0,1,0.754,0,0.376,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.084,0.922,1,1,0.086,0.162,85,1.021,0.188,0.114,1
1547,16415,0.165,0.194,0.135,0.246,0.135,0.229,0.122,0.122,0.002,0.021,0.61,0.023,0.608,0.851,1.831,0.546,0.67,0.449,0.535,0.724,0.948,0.052,0.997,0.646,0,0.616,2.557,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.831,0.546,1,1,0.09,0.135,85,1.868,0,0,1
5289,19015,0.165,0.18,0.125,0.232,0.125,0.217,0.122,0.122,0.002,0.021,0.566,0.021,0.566,0.917,1.859,0.538,0.713,0.509,0.56,0.841,1,0,1,0.743,0,0.474,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.859,0.538,1,1,0.086,0.125,113.333,1.785,0,0,1
3595,16762,0.165,0.209,0.126,0.283,0.126,0.261,0.108,0.108,0.002,0.021,0.658,0.022,0.656,0.789,2.237,0.447,0.584,0.341,0.413,0.622,0.971,0.029,0.998,0.6,0,0.522,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.237,0.447,1,1,0.088,0.126,85,2.419,0.249,0.086,1
4542,17017,0.165,0.23,0.117,0.324,0.117,0.283,0.104,0.104,0.002,0.021,0.724,0.023,0.72,0.717,2.774,0.36,0.509,0.259,0.367,0.514,0.94,0.06,0.995,0.564,0,0.559,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.774,0.36,1,1,0.091,0.117,87.5,2.721,0.282,0.076,1
2429,16572,0.165,0.174,0.154,0.195,0.154,0.176,0.152,0.152,0.002,0.021,0.546,0.022,0.546,0.95,1.269,0.788,0.845,0.714,0.864,0.902,0.992,0.008,1,0.712,0,0.544,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.269,0.788,1,1,0.086,0.154,85,1.157,0,0,1
2645,16613,0.165,0.173,0.157,0.187,0.157,0.174,0.154,0.154,0.002,0.021,0.543,0.021,0.543,0.954,1.195,0.837,0.882,0.777,0.882,0.91,1,0,1,0.73,0,0.538,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.195,0.837,1,1,0.086,0.157,87.5,1.134,0,0,1
1847,16461,0.165,0.235,0.103,0.33,0.103,0.321,0.089,0.089,0.002,0.021,0.739,0.023,0.737,0.702,3.194,0.313,0.5,0.25,0.278,0.492,0.932,0.068,0.998,0.627,0,0.529,0,0.086,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.194,0.313,1,1,0.092,0.103,85,3.592,0.298,0.072,1
294,16057,0.165,0.184,0.122,0.24,0.122,0.222,0.118,0.118,0.002,0.021,0.579,0.021,0.579,0.896,1.965,0.509,0.687,0.472,0.531,0.802,0.995,0.005,1,0.729,0,0.525,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.965,0.509,1,1,0.086,0.122,68,1.885,0.23,0.093,1
596,16238,0.165,0.198,0.164,0.256,0.117,0.234,0.103,0.151,0.003,0.021,0.621,0.022,0.618,0.835,2.188,0.457,0.645,0.417,0.44,0.697,0.951,0.049,0.996,0.716,0,0.552,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.561,0.641,1.401,0.714,0.09,0.14,85,2.275,0.224,0.117,1
785,16278,0.165,0.235,0.08,0.339,0.08,0.341,0.078,0.078,0.001,0.021,0.738,0.022,0.737,0.702,4.242,0.236,0.486,0.236,0.228,0.493,0.981,0.019,0.999,0.786,0,0.552,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.242,0.236,1,1,0.087,0.08,68,4.377,0.28,0.076,1
3292,16711,0.165,0.258,0.096,0.376,0.096,0.356,0.079,0.079,0.002,0.021,0.809,0.022,0.808,0.64,3.906,0.256,0.438,0.192,0.223,0.41,0.95,0.05,0.999,0.589,0,0.554,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.906,0.256,1,1,0.09,0.096,85,4.484,0.338,0.063,1
4206,16901,0.165,0.235,0.086,0.349,0.086,0.326,0.083,0.083,0.001,0.021,0.738,0.021,0.738,0.702,4.067,0.246,0.472,0.223,0.255,0.492,0.995,0.005,1,0.712,0,0.544,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.067,0.246,1,1,0.086,0.086,70,3.928,0.298,0.072,1
2138,16504,0.165,0.186,0.12,0.241,0.12,0.232,0.114,0.114,0.002,0.021,0.585,0.022,0.584,0.885,2.004,0.499,0.685,0.469,0.491,0.784,0.991,0.009,1,0.738,0,0.548,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.004,0.499,1,1,0.086,0.12,85,2.037,0.161,0.132,1
3593,16761,0.165,0.282,0.108,0.404,0.108,0.427,0.079,0.079,0.002,0.021,0.887,0.028,0.872,0.584,3.752,0.267,0.408,0.166,0.186,0.341,0.761,0.239,0.983,0.489,0,0.572,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.752,0.267,1,1,0.112,0.108,85,5.376,0.381,0.056,1
1581,16422,0.165,0.219,0.099,0.319,0.099,0.284,0.095,0.095,0.002,0.021,0.689,0.021,0.689,0.751,3.243,0.308,0.516,0.266,0.333,0.564,0.997,0.003,1,0.677,0,0.553,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.243,0.308,1,1,0.086,0.099,85,2.999,0.304,0.07,1
3167,16684,0.165,0.174,0.137,0.205,0.137,0.197,0.133,0.133,0.002,0.021,0.548,0.021,0.548,0.945,1.492,0.67,0.805,0.648,0.677,0.893,1,0,1,0.759,0,0.53,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.492,0.67,1,1,0.085,0.137,87.5,1.478,0.173,0.123,1
4301,16926,0.165,0.183,0.122,0.232,0.122,0.222,0.119,0.119,0.002,0.021,0.576,0.021,0.576,0.899,1.898,0.527,0.709,0.503,0.535,0.808,0.997,0.003,1,0.749,0,0.544,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.898,0.527,1,1,0.085,0.122,87.5,1.871,0.189,0.113,1
1023,16321,0.165,0.193,0.12,0.263,0.12,0.239,0.112,0.112,0.002,0.021,0.606,0.022,0.606,0.853,2.188,0.457,0.627,0.393,0.466,0.728,0.983,0.017,0.999,0.675,0,0.522,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.188,0.457,1,1,0.087,0.12,85,2.145,0.217,0.098,1
4721,17102,0.165,0.201,0.109,0.279,0.109,0.26,0.104,0.104,0.002,0.021,0.632,0.021,0.632,0.818,2.562,0.39,0.59,0.348,0.401,0.669,0.995,0.005,1,0.701,0,0.576,0.61,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.562,0.39,1,1,0.086,0.109,113.333,2.494,0,0,1
4293,16922,0.165,0.187,0.118,0.238,0.118,0.233,0.116,0.116,0.002,0.021,0.589,0.021,0.589,0.879,2.017,0.496,0.692,0.479,0.496,0.772,1,0,1,0.759,0,0.55,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.017,0.496,1,1,0.085,0.118,70,2.018,0.17,0.125,1
3714,16782,0.165,0.188,0.17,0.218,0.125,0.2,0.119,0.158,0.002,0.021,0.592,0.022,0.576,0.875,1.746,0.573,0.756,0.571,0.595,0.765,0.957,0.043,0.974,0.783,0,0.543,0.071,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.281,0.78,1.362,0.734,0.089,0.147,70,1.682,0,0,1
3812,16796,0.165,0.178,0.138,0.215,0.138,0.204,0.13,0.13,0.002,0.021,0.56,0.021,0.56,0.923,1.556,0.643,0.765,0.585,0.637,0.852,1,0,1,0.714,0,0.501,0.13,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.556,0.643,1,1,0.085,0.138,85,1.571,0,0,1
2629,16611,0.165,0.182,0.126,0.216,0.126,0.216,0.124,0.124,0.002,0.021,0.571,0.022,0.57,0.905,1.709,0.585,0.762,0.58,0.574,0.819,0.968,0.032,0.997,0.779,0,0.582,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.709,0.585,1,1,0.088,0.126,68,1.742,0,0,1
3548,16757,0.165,0.232,0.095,0.339,0.095,0.302,0.09,0.09,0.002,0.021,0.73,0.023,0.727,0.708,3.568,0.28,0.485,0.235,0.299,0.501,0.93,0.07,0.995,0.659,0,0.541,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.568,0.28,1,1,0.092,0.095,68,3.342,0.287,0.074,1
1123,16346,0.165,0.212,0.113,0.292,0.113,0.28,0.098,0.098,0.002,0.021,0.666,0.022,0.665,0.776,2.577,0.388,0.564,0.318,0.35,0.602,0.946,0.054,0.997,0.644,0,0.546,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.577,0.388,1,1,0.09,0.113,60,2.854,0.24,0.089,0.53
2588,16605,0.165,0.178,0.122,0.216,0.122,0.216,0.123,0.123,0.002,0.021,0.561,0.021,0.561,0.922,1.766,0.566,0.763,0.582,0.568,0.85,0.994,0.006,1,0.808,0,0.514,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.766,0.566,1,1,0.086,0.122,74,1.761,0,0,1
2501,16586,0.165,0.209,0.098,0.294,0.098,0.28,0.094,0.094,0.001,0.021,0.658,0.021,0.658,0.786,2.993,0.334,0.559,0.313,0.335,0.617,0.995,0.005,1,0.735,0,0.465,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.993,0.334,1,1,0.085,0.098,85,2.983,0.241,0.088,1
498,16209,0.164,0.18,0.146,0.21,0.146,0.192,0.135,0.135,0.002,0.021,0.565,0.022,0.565,0.914,1.437,0.696,0.784,0.614,0.705,0.835,0.981,0.019,0.999,0.693,0,0.47,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.437,0.696,1,1,0.087,0.146,82.5,1.418,0.212,0.1,1
3253,16702,0.164,0.204,0.117,0.279,0.117,0.25,0.111,0.111,0.002,0.021,0.642,0.022,0.641,0.804,2.388,0.419,0.59,0.348,0.443,0.647,0.983,0.017,0.998,0.653,0,0.426,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.388,0.419,1,1,0.086,0.117,66,2.255,0.207,0.103,1
30,6703,0.164,0.207,0.104,0.28,0.104,0.266,0.101,0.101,0.002,0.021,0.651,0.022,0.649,0.794,2.686,0.372,0.588,0.346,0.38,0.63,0.97,0.03,0.998,0.73,0,0.56,0,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.686,0.372,1,1,0.088,0.104,85,2.629,0.216,0.098,1
3106,16674,0.164,0.193,0.117,0.251,0.117,0.236,0.114,0.114,0.002,0.021,0.606,0.021,0.606,0.852,2.141,0.467,0.655,0.429,0.484,0.726,0.993,0.007,1,0.721,0,0.555,0.426,0.085,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.141,0.467,1,1,0.086,0.117,68,2.068,0,0,1
